condition,park_id,name,area_m2,greenspace_type,mean_woody,mean_grass,total_veg_idx,woody_ratio,grass_ratio,structure_cat,clase,comuna,temp_am_c,temp_af_c,temp_pm_c,area_ha,stgohot_decile_mean,woody_decile,temp_decile,length_decile,priority_score,sampling_priority
Good condition,39,PARQUE METROPOLITANO DE SANTIAGO,797447.76119111,Urban Park,0.5569935441017151,0.04624291509389877,0.6032364591956139,0.9231889364755372,0.07664531852683196,High Woody Cover,PARQUE,VITACURA,19.934885025024414,31.6528377532959,30.11005210876465,79.74,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,40,PARQUE MACUL ORIENTE,27701.86523277,Urban Park,0.07103490829467773,0.029509376734495163,0.1005442850291729,0.7058017082051649,0.2932046934005397,High Woody Cover,PLAZA,MACUL,18.74728012084961,32.356895446777344,29.499130249023438,2.77,NA,3,NA,NA,NA,P5 — Intermediate
Good condition,41,PARQUE CERRO NAVIA,25417.58019423,Urban Park,0.07616309821605682,0.03117804042994976,0.10734113864600658,0.7088820834912818,0.2901871743250424,High Woody Cover,PARQUE,CERRO NAVIA,18.715917587280273,31.810699462890625,29.602148056030273,2.54,NA,4,NA,NA,NA,P5 — Intermediate
Good condition,43,PARQUE DEL RIO MAPOCHO/ SECTOR BORDE RIO,25208.20516722,Urban Park,0.13002416491508484,0.04061207175254822,0.17063623666763306,0.7615499055903339,0.23786439566198522,High Woody Cover,PLAZA,VITACURA,17.818199157714844,31.598506927490234,29.025745391845703,2.52,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,55,PARQUE LA BANDERA,14583.88627833,Urban Park,0.07206138223409653,0.030318016186356544,0.10237939842045307,0.7031792081608702,0.29584498595481223,High Woody Cover,PARQUE,SAN RAMON,18.977737426757812,31.610734939575195,28.947097778320312,1.46,NA,3,NA,NA,NA,P5 — Intermediate
Good condition,57,PARQUE GERMAN PICA CANAS SECTOR NORTE,23875.85571129,Urban Park,0.06729935109615326,0.030069950968027115,0.09736930206418037,0.6904671488448622,0.30850688710407537,High Woody Cover,PLAZA,NUNOA,19.792951583862305,31.906442642211914,29.673015594482422,2.39,NA,1,NA,NA,NA,P5 — Intermediate
Good condition,61,PARQUE RAMON CRUZ,24676.14488094,Urban Park,0.07518582791090012,0.0312358345836401,0.10642166249454021,0.7058266473709399,0.29323457644346373,High Woody Cover,PLAZA,NUNOA,18.75547218322754,32.2335319519043,29.75135040283203,2.47,NA,3,NA,NA,NA,P5 — Intermediate
Good condition,63,PARQUE MUNICIPAL LO ERRAZURIZ,25776.45700302,Urban Park,0.15366405248641968,0.042139794677495956,0.19580384716391563,0.7843850680372128,0.2151044774645848,High Woody Cover,PARQUE,CERRILLOS,18.990707397460938,31.177364349365234,28.405010223388672,2.58,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,71,PARQUE LAS INDUSTRIAS,16810.53453495,Urban Park,0.07292374223470688,0.030589770525693893,0.10351351276040077,0.7038053270458853,0.2952295478721068,High Woody Cover,PLAZA,CONCHALI,18.50002098083496,32.38661575317383,30.126407623291016,1.68,NA,3,NA,NA,NA,P5 — Intermediate
Good condition,73,PARQUE CUAUCTEMOC,24506.47696543,Urban Park,0.08800892531871796,0.03758784383535385,0.1255967691540718,0.7001685557314662,0.2990358788719609,High Woody Cover,PARQUE,VITACURA,17.47934913635254,31.1744384765625,29.20389747619629,2.45,NA,2,NA,NA,NA,P5 — Intermediate
Good condition,81,PARQUE PRIMO DE RIVERA,46353.16104082,Urban Park,0.23790840804576874,0.040172819048166275,0.278081227093935,0.8552281206432125,0.14441240146877668,High Woody Cover,PLAZA,MAIPU,17.731542587280273,31.219675064086914,28.60899543762207,4.64,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,83,PARQUE ISABEL RIQUELME PONIENTE,25839.18041975,Urban Park,0.12209460884332657,0.03829251229763031,0.16038712114095688,0.7607751199929002,0.23860177704850066,High Woody Cover,PLAZA,MAIPU,17.762374877929688,31.626951217651367,28.65363311767578,2.58,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,86,PARQUE VALLE DE LOS REYES,15079.63089324,Urban Park,0.08626292645931244,0.03501236066222191,0.12127528712153435,0.7107124399461685,0.28846366910888266,High Woody Cover,PLAZA,MAIPU,18.428611755371094,31.02482795715332,28.459306716918945,1.51,NA,5,NA,NA,NA,P5 — Intermediate
Good condition,87,PARQUE RAPA NUI - PLAZA FUNCIONARIOS,10310.39186231,Urban Park,0.07155958563089371,0.029365690425038338,0.10092527605593204,0.7083334827145156,0.2906766659937677,High Woody Cover,PLAZA,MAIPU,18.24953269958496,31.73320960998535,28.417076110839844,1.03,NA,4,NA,NA,NA,P5 — Intermediate
Good condition,88,PARQUE ALCALDIA,13423.32213061,Urban Park,0.10145113617181778,0.030658740550279617,0.1321098767220974,0.7673491473338722,0.23189447952306694,High Woody Cover,PLAZA,MAIPU,18.454851150512695,31.93454933166504,28.489439010620117,1.34,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,97,PARQUE CEREMONIAL MAPUCHE,19641.09378948,Urban Park,0.09442737698554993,0.03788357973098755,0.13231095671653748,0.7131386958233225,0.28610607966595925,High Woody Cover,PARQUE,CERRO NAVIA,18.88895034790039,32.431583404541016,30.023311614990234,1.96,NA,5,NA,NA,NA,P5 — Intermediate
Good condition,119,PARQUE VIOLETA PARRA,27575.35043999,Urban Park,0.07683643698692322,0.032940011471509933,0.10977644845843315,0.6992985126925617,0.29979137416305657,High Woody Cover,PARQUE,PUDAHUEL,18.259876251220703,32.234779357910156,30.05087661743164,2.76,NA,2,NA,NA,NA,P5 — Intermediate
Good condition,125,PARQUE LOS MONJES,14732.58005425,Urban Park,0.23767851293087006,0.03936941176652908,0.27704792469739914,0.8575872007354076,0.1420519811198808,High Woody Cover,PLAZA,LO BARNECHEA,16.90283966064453,31.13894271850586,28.060840606689453,1.47,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,126,PARQUE NOCEDAL,14074.30754179,Urban Park,0.19607427716255188,0.039238668978214264,0.23531294614076614,0.8328950483687863,0.1666801661568406,High Woody Cover,PLAZA,LO BARNECHEA,16.445035934448242,30.827421188354492,27.908140182495117,1.41,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,128,PARQUE LOS PEUMOS I,10624.40727348,Urban Park,0.10172266513109207,0.041293688118457794,0.14301635324954987,0.7107689849651198,0.28853228286535926,High Woody Cover,PLAZA,LO BARNECHEA,16.73981285095215,30.58477210998535,28.044578552246094,1.06,NA,5,NA,NA,NA,P5 — Intermediate
Good condition,130,PARQUE FRANCISCO BULNES,12810.06878995,Urban Park,0.1789974868297577,0.035538073629140854,0.21453556045889854,0.8339600690913223,0.16557402488739134,High Woody Cover,PLAZA,LO BARNECHEA,15.321632385253906,30.574289321899414,28.090744018554688,1.28,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,134,PARQUE LA ERMITA,41968.66715016,Urban Park,0.11457058787345886,0.03948434069752693,0.1540549285709858,0.7432171578004463,0.2561341441596858,High Woody Cover,PLAZA,LO BARNECHEA,17.371734619140625,30.627872467041016,28.407272338867188,4.2,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,136,PARQUE LAS ROSAS,30614.27491679,Urban Park,0.12228286266326904,0.0369432233273983,0.15922608599066734,0.7675005753322269,0.23187178105638195,High Woody Cover,PARQUE,LO BARNECHEA,16.69799041748047,30.751220703125,28.062192916870117,3.06,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,140,PARQUE LOS NIÑOS,51310.28657893,Urban Park,0.09099974483251572,0.07718054205179214,0.16818028688430786,0.5407629527936195,0.4586428005370202,Mixed/Balanced,PLAZA,LO PRADO,18.548086166381836,31.678630828857422,29.244585037231445,5.13,NA,1,NA,NA,NA,P5 — Intermediate
Good condition,141,PARQUE EL MANIO,19988.61837666,Urban Park,0.06605652719736099,0.02594366855919361,0.0920001957565546,0.7172246123337894,0.28168961364392375,High Woody Cover,PARQUE,QUILICURA,18.32630157470703,33.19779968261719,31.366220474243164,2,NA,6,NA,NA,NA,P5 — Intermediate
Good condition,143,PARQUE FLUVIAL RENATO POBLETE,124971.05605966,Urban Park,0.13265466690063477,0.04936528578400612,0.18201995268464088,0.7283917272389135,0.2710591841053633,High Woody Cover,PARQUE,QUINTA NORMAL,19.20274543762207,31.601261138916016,29.543596267700195,12.5,NA,8,NA,NA,NA,P5 — Intermediate
Good condition,147,PARQUE SALVADOR ALLENDE,13072.65243215,Urban Park,0.07383615523576736,0.029545681551098824,0.10338183678686619,0.713518019474685,0.2855156273651371,High Woody Cover,PARQUE,RECOLETA,18.341028213500977,32.31547927856445,30.059886932373047,1.31,NA,6,NA,NA,NA,P5 — Intermediate
Good condition,152,PARQUE SANTA MÓNICA,46614.90202485,Urban Park,0.21450366079807281,0.04925409331917763,0.26375775411725044,0.8129518934006914,0.18666911451573484,High Woody Cover,PARQUE,RECOLETA,18.063169479370117,32.19890213012695,29.860639572143555,4.66,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,157,PARQUE ISABEL RIQUELME I,32917.24252658,Urban Park,0.10088957846164703,0.03091675415635109,0.13180633261799812,0.764857732447343,0.23438415383654307,High Woody Cover,PARQUE,SAN JOAQUIN,19.695035934448242,32.045440673828125,29.521535873413086,3.29,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,158,"PARQUE DE LOS REYES, SECTOR 3",62635.82833869,Urban Park,0.14152812957763672,0.0548764206469059,0.19640455022454262,0.7202282563732737,0.27926284955844277,High Woody Cover,PARQUE,QUINTA NORMAL,19.07245445251465,31.484573364257812,29.29439926147461,6.26,NA,7,NA,NA,NA,P5 — Intermediate
Good condition,159,"PARQUE DE LOS REYES, SECTOR 2",139697.60832396,Urban Park,0.184888556599617,0.05082353577017784,0.23571209236979485,0.7840503629036938,0.2155255706330683,High Woody Cover,PARQUE,SANTIAGO,19.53583526611328,31.588279724121094,29.404645919799805,13.97,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,160,"PARQUE FORESTAL, SECTOR 4",11460.29553252,Urban Park,0.14882560074329376,0.041439760476350784,0.19026536121964455,0.7817892908131433,0.21768540353587423,High Woody Cover,PARQUE,SANTIAGO,20.001888275146484,31.6010684967041,28.97780418395996,1.15,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,161,"PARQUE FORESTAL, SECTOR 3",26230.34328682,Urban Park,0.150472953915596,0.04209310933947563,0.19256606325507164,0.7810039369330138,0.21847703029956209,High Woody Cover,PARQUE,SANTIAGO,19.545381546020508,31.711524963378906,28.886518478393555,2.62,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,162,"PARQUE FORESTAL, SECTOR 2",49908.99423396,Urban Park,0.2842826247215271,0.04357820749282837,0.32786083221435547,0.8668188295598657,0.13287625598030445,High Woody Cover,PARQUE,SANTIAGO,19.310644149780273,31.686676025390625,28.8865966796875,4.99,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,163,"PARQUE FORESTAL, SECTOR 1",27067.35429095,Urban Park,0.29796940088272095,0.047098804265260696,0.34506820514798164,0.8632585401513866,0.13645174602645788,High Woody Cover,PARQUE,SANTIAGO,19.60369110107422,31.701539993286133,29.06548500061035,2.71,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,164,PARQUE O'HIGGINS,527568.79449661,Urban Park,0.23518440127372742,0.04342992976307869,0.2786143310368061,0.8438188319877593,0.15582237770666868,High Woody Cover,PARQUE,SANTIAGO,19.155214309692383,31.60301399230957,29.014196395874023,52.76,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,165,PARQUE CERRO SANTA LUCIA,65764.00329658,Urban Park,0.18411700427532196,0.03440386801958084,0.2185208722949028,0.8421748680380446,0.15736771909487518,High Woody Cover,PARQUE,SANTIAGO,20.663738250732422,31.33731460571289,28.807178497314453,6.58,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,166,PARQUE SAN BORJA,23778.23283964,Urban Park,0.12869146466255188,0.0336080864071846,0.16229955106973648,0.7924373178057007,0.20694691694531134,High Woody Cover,PARQUE,SANTIAGO,20.272504806518555,31.58793830871582,29.076026916503906,2.38,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,171,PARQUE MACALTO 1,12655.1952988,Urban Park,0.08673087507486343,0.03473924845457077,0.1214701235294342,0.713422612043858,0.2857548174339052,High Woody Cover,PLAZA,LA FLORIDA,17.101234436035156,31.075801849365234,28.066165924072266,1.27,NA,5,NA,NA,NA,P5 — Intermediate
Good condition,175,PARQUE PARAÍSO,13356.59217141,Urban Park,0.07030244171619415,0.02905627340078354,0.09935871511697769,0.706850492020819,0.2921440656719645,High Woody Cover,PARQUE,LA FLORIDA,17.22059440612793,31.506574630737305,28.424745559692383,1.34,NA,4,NA,NA,NA,P5 — Intermediate
Good condition,184,PARQUE AV. ESTADIO,11565.48751188,Urban Park,0.0735207200050354,0.029081836342811584,0.10260255634784698,0.715860662280162,0.28316565212177647,High Woody Cover,BANDEJON,LA GRANJA,19.2973575592041,31.405838012695312,29.396678924560547,1.16,NA,6,NA,NA,NA,P5 — Intermediate
Good condition,187,PARQUE CENTRO CÍVICO,90641.10690159,Urban Park,0.09872778505086899,0.03074984811246395,0.12947763316333294,0.7619199598006422,0.2373083020717294,High Woody Cover,PARQUE,PUDAHUEL,18.473915100097656,32.26992416381836,29.709260940551758,9.06,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,196,PARQUE METROPOLITANO DE SANTIAGO,2436566.6781184,Urban Park,0.48862823843955994,0.04250218719244003,0.531130425632,0.9198046927719613,0.08000706499797253,High Woody Cover,PARQUE,RECOLETA,19.819759368896484,31.90167236328125,29.952011108398438,243.66,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,198,PARQUE QUEBRADA DE MACUL,35567.28678732,Urban Park,0.11485286802053452,0.03378044068813324,0.14863330870866776,0.7722067707476559,0.2271208849007782,High Woody Cover,PLAZA,LA FLORIDA,18.219968795776367,31.643756866455078,28.41360855102539,3.56,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,199,PARQUE LOS DOMINICOS,68614.86323505,Urban Park,0.11893072724342346,0.05069892853498459,0.16962965577840805,0.7007068193120857,0.2987040084566895,High Woody Cover,PARQUE,LAS CONDES,17.855520248413086,31.119789123535156,29.15935707092285,6.86,NA,3,NA,NA,NA,P5 — Intermediate
Good condition,200,PARQUE LA BANDERA,109280.95293652,Urban Park,0.08151211589574814,0.04504972696304321,0.12656184285879135,0.6435412122230192,0.35566928402634085,High Woody Cover,PARQUE,SAN RAMON,19.060483932495117,31.711627960205078,29.12742805480957,10.93,NA,1,NA,NA,NA,P5 — Intermediate
Good condition,206,PARQUE BUSTAMANTE,63266.6036651,Urban Park,0.07885415107011795,0.030552735552191734,0.10940688662230968,0.720083946337427,0.2790028690850139,High Woody Cover,PARQUE,PROVIDENCIA,20.104198455810547,31.78972816467285,29.24020004272461,6.33,NA,7,NA,NA,NA,P5 — Intermediate
Good condition,209,PARQUE DE LA REFORMA,13700.52453105,Urban Park,0.06862299144268036,0.026810815557837486,0.09543380700051785,0.7183110732968946,0.2806421768337166,High Woody Cover,BANDEJON,SAN RAMON,19.086383819580078,32.48164749145508,29.32319450378418,1.37,NA,6,NA,NA,NA,P5 — Intermediate
Good condition,210,PARQUE LLANO SUBERCASEAUX,127262.45489977,Urban Park,0.07361067831516266,0.03706160560250282,0.11067228391766548,0.6645225295695428,0.3345747175353888,High Woody Cover,PLAZA,SANTIAGO,19.954975128173828,31.995779037475586,28.826648712158203,12.73,NA,1,NA,NA,NA,P5 — Intermediate
Good condition,211,PARQUE AV AMERICO VESPUCIO,78749.19673991,Urban Park,0.0742868110537529,0.03149030730128288,0.10577711835503578,0.7016323470822875,0.2974231617797437,High Woody Cover,BANDEJON,LAS CONDES,19.55278778076172,31.80324363708496,29.453947067260742,7.87,NA,3,NA,NA,NA,P5 — Intermediate
Good condition,217,PARQUE DE LAS ESCULTURAS,32748.39056194,Urban Park,0.11042559146881104,0.04433146119117737,0.1547570526599884,0.7130808030504544,0.2862734401158574,High Woody Cover,PLAZA,PROVIDENCIA,17.75994110107422,31.539854049682617,28.939788818359375,3.27,NA,5,NA,NA,NA,P5 — Intermediate
Good condition,218,PARQUE URUGUAY,63373.36960092,Urban Park,0.10940831154584885,0.040041353553533554,0.1494496650993824,0.7315851324250185,0.26774619339283906,High Woody Cover,PLAZA,PROVIDENCIA,19.116867065429688,31.536819458007812,29.040632247924805,6.34,NA,8,NA,NA,NA,P5 — Intermediate
Good condition,219,PARQUE CINCO DE ABRIL,13643.70258601,Urban Park,0.07262212783098221,0.029294658452272415,0.10191678628325462,0.7118644928624128,0.28715527629869025,High Woody Cover,BANDEJON,MAIPU,18.52895164489746,31.7242431640625,28.450489044189453,1.36,NA,5,NA,NA,NA,P5 — Intermediate
Good condition,224,PARQUE JAVIERA CARRERA,91167.84213666,Urban Park,0.07104679942131042,0.0312553234398365,0.10230212286114693,0.6938020173433999,0.30522144040136195,High Woody Cover,PARQUE,CERRO NAVIA,18.84710693359375,32.01272964477539,29.927026748657227,9.12,NA,2,NA,NA,NA,P5 — Intermediate
Good condition,225,PARQUE MARATHON,37063.99631765,Urban Park,0.07713272422552109,0.027896059677004814,0.1050287839025259,0.7336974838122126,0.26535130191242096,High Woody Cover,BANDEJON,MACUL,19.446937561035156,32.197547912597656,29.502445220947266,3.71,NA,8,NA,NA,NA,P5 — Intermediate
Good condition,226,PARQUE LAS AMERICAS,26850.43870173,Urban Park,0.06852874159812927,0.027881857007741928,0.0964105986058712,0.7100644135260844,0.28889943084495323,High Woody Cover,BANDEJON,MACUL,19.360074996948242,32.21141052246094,29.54639434814453,2.69,NA,5,NA,NA,NA,P5 — Intermediate
Good condition,227,PARQUE ANTONIO ACEVEDO,14323.55297076,Urban Park,0.06434599310159683,0.026787947863340378,0.09113394096493721,0.7052856910601518,0.29361822562981743,High Woody Cover,VEREDA,MACUL,19.698156356811523,31.829181671142578,29.29136848449707,1.43,NA,3,NA,NA,NA,P5 — Intermediate
Good condition,228,PARQUE QUILIN,11747.49900162,Urban Park,0.07167714834213257,0.027124308049678802,0.09880145639181137,0.7247329913745045,0.274255901169162,High Woody Cover,BANDEJON,MACUL,18.912141799926758,32.136409759521484,29.871923446655273,1.17,NA,7,NA,NA,NA,P5 — Intermediate
Good condition,230,PARQUE AV AMERICO VESPUCIO,44691.34946445,Urban Park,0.07290070503950119,0.02940097264945507,0.10230167768895626,0.7119092839566176,0.287114169542809,High Woody Cover,AV PARQUE,VITACURA,18.717735290527344,31.086322784423828,28.998716354370117,4.47,NA,5,NA,NA,NA,P5 — Intermediate
Good condition,235,PARQUE DERECHOS HUMANOS,17183.37676401,Urban Park,0.08691208064556122,0.03860222175717354,0.12551430240273476,0.6918963763131885,0.30730753599546423,High Woody Cover,PLAZA,SAN BERNARDO,18.369672775268555,31.35380744934082,28.37116050720215,1.72,NA,1,NA,NA,NA,P5 — Intermediate
Good condition,238,PARQUE MARIA VIDAL,13858.96599556,Urban Park,0.07182097434997559,0.027994580566883087,0.09981555491685867,0.7188167489009991,0.2801824059344696,High Woody Cover,BANDEJON,SAN BERNARDO,18.27884292602539,30.312992095947266,27.125070571899414,1.39,NA,6,NA,NA,NA,P5 — Intermediate
Good condition,242,PARQUE STA. JULIA,80398.29440551,Urban Park,0.08873875439167023,0.03509710729122162,0.12383586168289185,0.7160054659459374,0.28318766509263266,High Woody Cover,PLAZA,NUNOA,18.09121322631836,31.326322555541992,29.18852424621582,8.04,NA,6,NA,NA,NA,P5 — Intermediate
Good condition,243,PARQUE JUAN XXIII,29845.47942794,Urban Park,0.08542036265134811,0.03468373417854309,0.1201040968298912,0.7106277148958753,0.28854036670336075,High Woody Cover,PARQUE,NUNOA,18.37887191772461,31.752614974975586,29.674156188964844,2.98,NA,5,NA,NA,NA,P5 — Intermediate
Good condition,244,PARQUE TOBALABA,15050.36761795,Urban Park,0.08883389830589294,0.03172674402594566,0.12056064233183861,0.7362292839580916,0.26294194538341153,High Woody Cover,BANDEJON,NUNOA,19.35730743408203,32.52068328857422,29.63859748840332,1.51,NA,8,NA,NA,NA,P5 — Intermediate
Good condition,247,PARQUE BUSTAMANTE,19072.14045041,Urban Park,0.07209969311952591,0.02765345759689808,0.09975315071642399,0.722057267119032,0.2769412622284897,High Woody Cover,PLAZA,NUNOA,19.960147857666016,32.02692413330078,29.327322006225586,1.91,NA,7,NA,NA,NA,P5 — Intermediate
Good condition,249,PARQUE SAN LUIS ORIONE,90094.09996831,Urban Park,0.16205234825611115,0.045947104692459106,0.20799945294857025,0.7787254889908856,0.2207939715430895,High Woody Cover,CAMPO DEPORTIVO,CERRILLOS,18.253366470336914,31.012325286865234,28.5898380279541,9.01,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,250,PARQUE LAS TORRES,35896.81377045,Urban Park,0.07499054819345474,0.034488845616579056,0.1094793938100338,0.6843489965226301,0.3147384231415691,High Woody Cover,PLAZA,CERRILLOS,18.189844131469727,30.712387084960938,28.305442810058594,3.59,NA,1,NA,NA,NA,P5 — Intermediate
Good condition,251,PARQUE LAS TORRES SECTOR VILLA MEXICO,21258.66959523,Urban Park,0.07755585014820099,0.0321342796087265,0.10969012975692749,0.7064009334892639,0.29268823782129566,High Woody Cover,PLAZA,CERRILLOS,18.571674346923828,31.132442474365234,28.3918514251709,2.13,NA,4,NA,NA,NA,P5 — Intermediate
Good condition,253,PARQUE PATRICIO ACEVEDO,39819.87271606,Urban Park,0.07439259439706802,0.031998686492443085,0.10639128088951111,0.6985792055055968,0.3004817504791118,High Woody Cover,PLAZA,CERRILLOS,18.57781410217285,31.054840087890625,28.395082473754883,3.98,NA,2,NA,NA,NA,P5 — Intermediate
Good condition,256,PARQUE PEDRO FONTOVA,22158.76167683,Urban Park,0.06686705350875854,0.027238527312874794,0.09410558082163334,0.7097992807386122,0.28913921102453144,High Woody Cover,PLAZA,CONCHALI,18.550233840942383,32.11946105957031,30.029050827026367,2.22,NA,5,NA,NA,NA,P5 — Intermediate
Good condition,257,PARQUE AMERICO VESPUCIO (NORTE),28169.60782436,Urban Park,0.09266030788421631,0.036220647394657135,0.12888095527887344,0.718403020693038,0.2808216710470428,High Woody Cover,PARQUE,CONCHALI,18.223854064941406,32.48468017578125,30.01575469970703,2.82,NA,6,NA,NA,NA,P5 — Intermediate
Good condition,260,PARQUE BANDEJON PAJARITOS,76150.49409239,Urban Park,0.08751178532838821,0.03447624668478966,0.12198803201317787,0.7167924970642693,0.28238842183211194,High Woody Cover,BANDEJON,MAIPU,18.891382217407227,31.573078155517578,28.80097198486328,7.62,NA,6,NA,NA,NA,P5 — Intermediate
Good condition,262,PARQUE EL ROSAL,41091.7811233,Urban Park,0.07489436864852905,0.029294613748788834,0.10418898239731789,0.7181426736258498,0.2808984523138106,High Woody Cover,BANDEJON,MAIPU,17.701229095458984,31.754837036132812,28.600046157836914,4.11,NA,6,NA,NA,NA,P5 — Intermediate
Good condition,263,PARQUE LOS ROSALES,11662.57943687,Urban Park,0.07562875747680664,0.03065742366015911,0.10628618113696575,0.7108889206149736,0.2881711076807009,High Woody Cover,PLAZA,MAIPU,17.28232192993164,31.60000228881836,28.5,1.17,NA,5,NA,NA,NA,P5 — Intermediate
Good condition,264,PARQUE EL ROSAL PONIENTE,31547.59241362,Urban Park,0.1170404851436615,0.04243997484445572,0.15948045998811722,0.7334261672912626,0.2659471895720561,High Woody Cover,PARQUE,MAIPU,17.57073402404785,31.437057495117188,28.594833374023438,3.15,NA,8,NA,NA,NA,P5 — Intermediate
Good condition,265,PARQUE INGENIERO EDUARDO DOMINGUEZ,23830.71735304,Urban Park,0.08275070786476135,0.03276710957288742,0.11551781743764877,0.7157262582766515,0.2834088231302092,High Woody Cover,BANDEJON,MAIPU,17.580278396606445,31.670873641967773,28.568273544311523,2.38,NA,6,NA,NA,NA,P5 — Intermediate
Good condition,266,PARQUE LAS TORRES,41417.31696577,Urban Park,0.07716424018144608,0.03186801075935364,0.10903225094079971,0.7070709118178536,0.2920127687702591,High Woody Cover,PLAZA,MAIPU,19.166765213012695,31.303279876708984,28.626340866088867,4.14,NA,4,NA,NA,NA,P5 — Intermediate
Good condition,268,PARQUE TRES PONIENTE,349327.69041224,Urban Park,0.07492394745349884,0.03582397475838661,0.11074792221188545,0.6759165707254481,0.3231812923828125,High Woody Cover,PARQUE,MAIPU,18.15100860595703,31.112512588500977,28.552520751953125,34.93,NA,1,NA,NA,NA,P5 — Intermediate
Good condition,272,PARQUE  AMERICO VESPUCIO - ALFONSO VIAL,10590.23568061,Urban Park,0.0702642947435379,0.028926409780979156,0.09919070452451706,0.7076623645689623,0.29133049180688,High Woody Cover,BANDEJON,MAIPU,18.600643157958984,31.53583335876465,28.775440216064453,1.06,NA,4,NA,NA,NA,P5 — Intermediate
Good condition,274,PARQUE ESQUINA BLANCA,45749.42808186,Urban Park,0.07902609556913376,0.0333893746137619,0.11241547018289566,0.7023575997209592,0.29675363360688933,High Woody Cover,BANDEJON,MAIPU,18.535371780395508,31.63658332824707,28.434417724609375,4.57,NA,3,NA,NA,NA,P5 — Intermediate
Good condition,279,PARQUE CENTRAL,41684.34557809,Urban Park,0.0769648477435112,0.034320835024118423,0.11128568276762962,0.6909761275519906,0.3081260909960735,High Woody Cover,BANDEJON,MAIPU,18.324586868286133,31.46600341796875,27.789634704589844,4.17,NA,1,NA,NA,NA,P5 — Intermediate
Good condition,280,PARQUE BARRIO NORTE,23796.51835715,Urban Park,0.08008803427219391,0.03646022081375122,0.11654825508594513,0.6865772163774412,0.312565505475309,High Woody Cover,PARQUE,MAIPU,18.212182998657227,31.350587844848633,28.035978317260742,2.38,NA,1,NA,NA,NA,P5 — Intermediate
Good condition,282,PARQUE GALICIA,13930.35410742,Urban Park,0.07120915502309799,0.029548536986112595,0.10075769200921059,0.7060359364221321,0.29297256755998485,High Woody Cover,PLAZA,MAIPU,18.043973922729492,31.29508399963379,28.64191246032715,1.39,NA,4,NA,NA,NA,P5 — Intermediate
Good condition,295,PARQUE DEPARTAMENTAL ORIENTE,16623.52349082,Urban Park,0.07158173620700836,0.030916720628738403,0.10249845683574677,0.6976882344498213,0.3013370920211207,High Woody Cover,PLAZA,PENALOLEN,18.602092742919922,31.788679122924805,28.848888397216797,1.66,NA,2,NA,NA,NA,P5 — Intermediate
Good condition,298,PARQUE TOBALABA-PARQUE MAYOR JULIO BENIMELLI,29126.60441411,Urban Park,0.0878334641456604,0.031575094908475876,0.11940855905413628,0.7349554278022267,0.26420781204610333,High Woody Cover,VEREDA,LA REINA,17.97862434387207,31.948198318481445,30.257308959960938,2.91,NA,8,NA,NA,NA,P5 — Intermediate
Good condition,299,PARQUE TOBALABA ENTRE SIMON BOLIVAR Y LARRAIN,26221.06083937,Urban Park,0.07934650778770447,0.03009846806526184,0.10944497585296631,0.7243281325307434,0.27475900040966433,High Woody Cover,VEREDA,LA REINA,18.374439239501953,32.00407409667969,29.66189956665039,2.62,NA,7,NA,NA,NA,P5 — Intermediate
Good condition,301,PARQUE ALBERTO HURTADO,561701.21572754,Urban Park,0.2805883586406708,0.0792851522564888,0.3598735108971596,0.779469461353871,0.22025274042772466,High Woody Cover,PARQUE,LA REINA,16.531824111938477,31.622934341430664,29.19236946105957,56.17,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,302,PARQUE MUNICIPAL,400277.15051483,Urban Park,0.2851940393447876,0.04083962365984917,0.32603366300463676,0.8744698008703655,0.12522357638152962,High Woody Cover,PARQUE,LA REINA,17.74506187438965,31.7540283203125,29.01513671875,40.03,NA,10,NA,NA,NA,P5 — Intermediate
