park_id,name,greenspace_type,comuna,area_ha,area_m2,mean_woody,mean_grass,woody_ratio,grass_ratio,structure_cat,temp_am_c,temp_af_c,temp_pm_c,stgohot_decile_mean,condition,clase,woody_decile,temp_decile,priority_score,sampling_priority
318,PLAZA FRANCISCO SILVA,Lawn Park,RECOLETA,0.59,5907.04000063,0.0648222491145134,0.028231140226125717,0.6958657068018675,0.3030607949528423,High Woody Cover,19.437515258789062,33.419044494628906,30.149255752563477,7,Poor condition,PLAZA,2,5,3.5,P5 — Intermediate
422,Plaza Casas de Itahue,Lawn Park,NA,0.89,8874.78965466,0.07342619448900223,0.035474155098199844,0.6736326513362241,0.3254499204135115,High Woody Cover,17.1323184967041,33.50519943237305,30.704004287719727,7,NA,NA,1,6,3.5,P5 — Intermediate
471,Plaza Aucanquilcha oriente,Lawn Park,LAS CONDES,0.78,7827.80133287,0.07495791465044022,0.029361726716160774,0.7178526345180092,0.2811896912485684,High Woody Cover,16.872262954711914,31.399999618530273,29.5,6,Good condition,PLAZA,6,1,3.5,P5 — Intermediate
540,Plaza Ernesto Riquelme,Lawn Park,SAN BERNARDO,0.86,8589.01022431,0.06925981491804123,0.028073681518435478,0.710841932714549,0.2881317262050485,High Woody Cover,16.477739334106445,30.69921112060547,27.5,6,Poor condition,PLAZA,5,2,3.5,P5 — Intermediate
549,Plaza Rodrigo de Quiroga,Lawn Park,NA,0.46,4638.06846366,0.07721471786499023,0.03166357800364494,0.7085329904412025,0.29054939565042304,High Woody Cover,18.188007354736328,30.713741302490234,27.52402114868164,6,NA,NA,5,2,3.5,P5 — Intermediate
74,PLAZA RAUL DEVES,Lawn Park,VITACURA,0.67,6667.72648604,0.08273405581712723,0.03499274700880051,0.7021666873143878,0.2969846093549469,High Woody Cover,19.351728439331055,31.077848434448242,29.400165557861328,7,Good condition,PLAZA,3,3,3,P4 — Grass + Cool
116,PLAZA LA REINA,Lawn Park,LA REINA,0.62,6186.21481071,0.07495306432247162,0.03164878115057945,0.7024533080020812,0.2966095010847095,High Woody Cover,17.980173110961914,31.61144256591797,29.530109405517578,7,Good condition,PLAZA,3,3,3,P4 — Grass + Cool
118,SANTUARIO MONSENOR ENRIQUE ALVEAR,Lawn Park,NA,0.58,5776.36172847,0.06094434857368469,0.026593152433633804,0.6954140393459566,0.3034448966249396,High Woody Cover,18.776721954345703,31.98293685913086,29.600000381469727,7,NA,NA,2,4,3,P5 — Intermediate
153,PLAZA LOS HISTORIADORES,Lawn Park,RECOLETA,0.59,5883.8726495,0.058315590023994446,0.02590646594762802,0.6915816906032252,0.30723238005897907,High Woody Cover,20.33970069885254,31.549123764038086,29.200000762939453,7,Poor condition,PLAZA,2,4,3,P5 — Intermediate
154,PLAZA QUINTA BELLA I,Lawn Park,RECOLETA,0.62,6214.79673842,0.06479194015264511,0.027959773316979408,0.6978001560934158,0.3011228578579345,High Woody Cover,19.228391647338867,33.11094665527344,30.46953010559082,7,Poor condition,PLAZA,2,4,3,P5 — Intermediate
365,PLAZA LA COSTA,Lawn Park,RENCA,0.64,6396.70690182,0.08088842779397964,0.037882376462221146,0.6804734627658596,0.3186852877732174,High Woody Cover,18.394460678100586,32.58058166503906,30.305299758911133,7,Poor condition,PLAZA,1,5,3,P5 — Intermediate
508,Plaza San Matías 2,Lawn Park,LA PINTANA,0.84,8386.26216681,0.06464135646820068,0.02664848230779171,0.7073144819375873,0.29159130451154835,High Woody Cover,18.373384475708008,30.85015869140625,28.502302169799805,6,Good condition,PLAZA,4,2,3,P5 — Intermediate
543,Plaza La Divina Providencia,Lawn Park,NA,0.8,8036.12712014,0.06438365578651428,0.026577629148960114,0.7070365395363819,0.29186529893349183,High Woody Cover,16.464120864868164,31.01618003845215,27.39999771118164,6,NA,NA,4,2,3,P5 — Intermediate
68,PLAZA CORTE DE APELACIONES,Lawn Park,VITACURA,0.85,8534.1868665,0.07127754390239716,0.03177037462592125,0.6910226102413157,0.3080079082468247,High Woody Cover,18.23521614074707,31.179229736328125,29.53652572631836,7,Good condition,PLAZA,2,3,2.5,P4 — Grass + Cool
96,PLAZA SANTA MARIA,Lawn Park,RENCA,0.71,7133.74464407,0.070066437125206,0.03108147718012333,0.6920284492370817,0.30698387609637223,High Woody Cover,18.990928649902344,32.037418365478516,29.799999237060547,7,Good condition,PLAZA,2,3,2.5,P4 — Grass + Cool
101,PLAZA 12 DE OCTUBRE,Lawn Park,SAN MIGUEL,0.89,8915.51680386,0.06422625482082367,0.02793765254318714,0.6961146200694754,0.30280153248836633,High Woody Cover,19.903234481811523,31.7026424407959,28.792644500732422,7,Good condition,PLAZA,2,3,2.5,P4 — Grass + Cool
539,Plaza Luis Uribe,Lawn Park,NA,0.8,7968.14760165,0.07174922525882721,0.030582090839743614,0.7004618117937889,0.29856192426849343,High Woody Cover,17.63854217529297,30.606481552124023,27.540483474731445,6,NA,NA,3,2,2.5,P4 — Grass + Cool
542,Plaza Franz Dupre,Lawn Park,SAN BERNARDO,0.91,9119.70227731,0.06560516357421875,0.02755635790526867,0.7034537131012644,0.2954740333217661,High Woody Cover,17.546342849731445,30.912612915039062,27.746353149414062,6,Poor condition,PLAZA,3,2,2.5,P4 — Grass + Cool
4,SANTUARIO DE LA INMACULADA CONCEPCION,Lawn Park,SAN RAMON,0.62,6241.05463016,0.06583241373300552,0.028401203453540802,0.6978680103278644,0.30107192219054785,High Woody Cover,19.704593658447266,31.404184341430664,29.790782928466797,7,Good condition,PLAZA,2,2,2,P4 — Grass + Cool
72,PLAZA BICENTENARIO,Lawn Park,NA,0.78,7771.0126479,0.06580719351768494,0.03138342127203941,0.6763981670782429,0.32257398454998837,High Woody Cover,19.24219512939453,32.6409797668457,29.89883804321289,7,NA,NA,1,3,2,P4 — Grass + Cool
541,Plaza Bombero Victor Silva,Lawn Park,SAN BERNARDO,0.56,5638.46230542,0.06706592440605164,0.02925393544137478,0.6955613139468977,0.30340155531926555,High Woody Cover,16.960613250732422,30.87275505065918,27.55243492126465,6,Poor condition,PLAZA,2,2,2,P4 — Grass + Cool
19,PLAZA LA BANDERA,Lawn Park,SAN RAMON,0.96,9641.85061733,0.08435168117284775,0.038944825530052185,0.6835824078548685,0.31560719643238444,High Woody Cover,19.55987548828125,31.718591690063477,29.804237365722656,7,Good condition,PLAZA,1,2,1.5,P4 — Grass + Cool
94,PLAZA COLOMBIA,Lawn Park,VITACURA,0.6,5969.4491842,0.07937261462211609,0.034494392573833466,0.6964525661856376,0.30266998688949875,High Woody Cover,17.40363121032715,30.868131637573242,28.499998092651367,6,Good condition,PLAZA,2,1,1.5,P4 — Grass + Cool
80,PLAZA BRASILIA,Lawn Park,VITACURA,0.59,5909.06234585,0.07814867794513702,0.04099777340888977,0.6553543275944039,0.3438070730270443,High Woody Cover,17.116294860839844,31.089580535888672,29.112590789794922,6,Good condition,PLAZA,1,1,1,P4 — Grass + Cool
138,PLAZA MIRADOR LA POZA,Lawn Park,NA,0.9,9030.234701,0.10992215573787689,0.054586075246334076,0.6677804328534489,0.33161206411099764,High Woody Cover,16.190563201904297,29.4938907623291,26.78459358215332,6,NA,NA,1,1,1,P4 — Grass + Cool
414,Plaza El Convento / Los Monjes,Lawn Park,LAS CONDES,0.66,6563.97985194,0.08074060082435608,0.03919276222586632,0.672651326036528,0.32651557225359024,High Woody Cover,16.914731979370117,29.9055118560791,27.508468627929688,6,Good condition,PLAZA,1,1,1,P4 — Grass + Cool
1,CAMPO DEPORTIVO QUILIN,Lawn Park,NA,1.96,19625.83281885,0.08702561259269714,0.04360763356089592,0.6656731562410251,0.33356192738963375,High Woody Cover,19.630281448364258,32.43559646606445,29.40212059020996,NA,NA,NA,1,NA,NA,P5 — Intermediate
2,PISCINA MUNICIPAL,Lawn Park,ESTACION CENTRA,2.09,20922.78574327,0.08222392946481705,0.045108698308467865,0.6452345125543628,0.35398075906211907,High Woody Cover,18.638751983642578,31.121631622314453,28.307252883911133,NA,Good condition,PARQUE,1,NA,NA,P5 — Intermediate
3,ESTADIO TITAN,Lawn Park,ESTACION CENTRA,1.1,11006.46279368,0.061107855290174484,0.02786562219262123,0.6860387291152665,0.31283860224277643,High Woody Cover,19.55155372619629,31.44316864013672,29.450634002685547,NA,Poor condition,PLAZA,1,NA,NA,P5 — Intermediate
16,PLAZA LORETO COUSINO,Lawn Park,PROVIDENCIA,1.73,17338.3223238,0.08255942910909653,0.03417790308594704,0.7066185743720604,0.29252553480844473,High Woody Cover,19.482967376708984,32.13197708129883,29.299787521362305,NA,Good condition,PLAZA,4,NA,NA,P5 — Intermediate
17,PLAZA INES DE SUAREZ,Lawn Park,PROVIDENCIA,1.71,17125.20172486,0.07228846102952957,0.0316937230527401,0.6945325145405347,0.30450670623599163,High Woody Cover,19.0775203704834,31.717151641845703,29.327369689941406,NA,Good condition,PLAZA,2,NA,NA,P5 — Intermediate
32,PLAZA DE LA AVIACION,Lawn Park,PROVIDENCIA,1.52,15187.54495329,0.08280099928379059,0.0402393639087677,0.6724115240289829,0.3267763945591438,High Woody Cover,20.543975830078125,31.683992385864258,29.352643966674805,NA,Good condition,PARQUE,1,NA,NA,P5 — Intermediate
44,PLAZA ERNESTO MERINO SEGURA,Lawn Park,SAN BERNARDO,2.02,20154.22475689,0.06629958003759384,0.02959568426012993,0.6906546955479962,0.3083035863971437,High Woody Cover,17.86655044555664,31.061872482299805,27.810890197753906,NA,Good condition,PLAZA,2,NA,NA,P5 — Intermediate
49,PLAZA DE ARMAS COLINA,Lawn Park,NA,1.39,13885.24045391,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
50,PLAZA BALMACEDA (PLAZA DE CURACAVI),Lawn Park,NA,1.39,13860.32359116,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
51,PLAZA DE ARMAS PAINE,Lawn Park,NA,0.68,6825.17772363,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
52,PLAZA DE ARMAS SAN BERNARDO,Lawn Park,SAN BERNARDO,2.4,23998.06112084,0.0720125064253807,0.027653828263282776,0.7218116877813247,0.2771859700928263,High Woody Cover,18.45978546142578,31.100046157836914,28.007776260375977,NA,Good condition,PLAZA,7,NA,NA,P5 — Intermediate
53,PLAZA DE ARMAS DE TALAGANTE,Lawn Park,NA,1.45,14541.21205741,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
56,JARDINES CASA DE LA CULTURA DE NUNOA,Lawn Park,NUNOA,1.55,15476.86026012,0.07314539700746536,0.029437625780701637,0.7123416804583445,0.2866844487177872,High Woody Cover,19.084516525268555,32.0546989440918,29.909366607666016,NA,Good condition,PARQUE,5,NA,NA,P5 — Intermediate
58,PLAZA EGANA,Lawn Park,NUNOA,1.32,13181.56817208,0.06202668696641922,0.02651144005358219,0.6997743414910239,0.29909747582549684,High Woody Cover,18.81169319152832,32.26529312133789,29.8741455078125,NA,Good condition,PLAZA,3,NA,NA,P5 — Intermediate
60,PLAZA DE ARMAS DE PENAFLOR,Lawn Park,NA,0.92,9220.46787794,NA,NA,NA,NA,Mixed/Balanced,18.427669525146484,31.493122100830078,28.993545532226562,7,NA,NA,NA,3,NA,P5 — Intermediate
65,PLAZA SAN MARTIN,Lawn Park,CERRILLOS,1.14,11410.28396056,0.07586358487606049,0.030491763725876808,0.712632910157789,0.2864277288677435,High Woody Cover,19.742366790771484,31.895954132080078,29.100000381469727,NA,Good condition,PLAZA,5,NA,NA,P5 — Intermediate
75,PLAZA REPUBLICA DE TURQUIA,Lawn Park,VITACURA,1.19,11866.57544248,0.08835481107234955,0.03284663334488869,0.7283904284637964,0.27078517904458543,High Woody Cover,18.110902786254883,31.133148193359375,29.056774139404297,NA,Good condition,PLAZA,8,NA,NA,P5 — Intermediate
79,PLAZA PANAMA,Lawn Park,VITACURA,1.26,12615.33685612,0.06946808844804764,0.029702695086598396,0.6997838233421709,0.299208830926896,High Woody Cover,18.206085205078125,31.157554626464844,29.503461837768555,NA,Good condition,PLAZA,3,NA,NA,P5 — Intermediate
85,PLAZA MAYOR,Lawn Park,MAIPU,1.57,15657.83726191,0.07275354862213135,0.029355445876717567,0.7118116069809365,0.28721000554455284,High Woody Cover,18.636348724365234,32.08193588256836,28.575639724731445,NA,Good condition,PLAZA,5,NA,NA,P5 — Intermediate
100,PLAZA MADECO,Lawn Park,SAN MIGUEL,1.23,12276.54172238,0.07558952271938324,0.0302648413926363,0.7134158498602919,0.2856403475805772,High Woody Cover,19.90109634399414,31.766386032104492,29.399999618530273,NA,Good condition,PLAZA,6,NA,NA,P5 — Intermediate
102,PLAZA LLICO,Lawn Park,SAN MIGUEL,1.6,15989.61759629,0.06432915478944778,0.02748744562268257,0.6998643825055804,0.2990476747337907,High Woody Cover,19.61002540588379,31.624486923217773,29.299999237060547,NA,Good condition,PLAZA,3,NA,NA,P5 — Intermediate
106,PLAZA DE ARMAS,Lawn Park,LA PINTANA,1.12,11179.15714861,0.06589267402887344,0.028095072135329247,0.7003321549851669,0.2986050073544912,High Woody Cover,18.041072845458984,31.26891326904297,28.311412811279297,NA,Good condition,PLAZA,3,NA,NA,P5 — Intermediate
111,PLAZA SANCHEZ FONTECILLA 4 LOS PRESIDENTES QUILIN NORTE,Lawn Park,PENALOLEN,1.2,12015.95575924,0.19288881123065948,0.056857988238334656,0.7720283455325866,0.22757140919626112,High Woody Cover,18.068117141723633,31.475107192993164,29.40972328186035,NA,Poor condition,PLAZA,9,NA,NA,P5 — Intermediate
120,PLAZA DE ARMAS,Lawn Park,PUDAHUEL,1.48,14809.89692169,0.07027793675661087,0.028092460706830025,0.7136960809232333,0.285288385448631,High Woody Cover,18.593643188476562,32.168731689453125,29.830110549926758,NA,Good condition,PARQUE,6,NA,NA,P5 — Intermediate
142,PLAZA DE QUILICURA,Lawn Park,QUILICURA,1.32,13175.28616189,0.09123409539461136,0.03349623084068298,0.730864831856988,0.268334080754908,High Woody Cover,19.477645874023438,32.84615707397461,30.89999771118164,NA,Good condition,PLAZA,8,NA,NA,P5 — Intermediate
146,PLAZA LO BESA,Lawn Park,QUINTA NORMAL,1.53,15296.43233673,0.07125888019800186,0.03087361343204975,0.6970277029127954,0.3019941345045538,High Woody Cover,18.59909439086914,31.899999618530273,29.330381393432617,NA,Good condition,PLAZA,2,NA,NA,P5 — Intermediate
150,PLAZA JUAN PABLO II,Lawn Park,RECOLETA,1.24,12377.50543706,0.11094292253255844,0.03755931928753853,0.7465763717539995,0.2527506908880227,High Woody Cover,19.856515884399414,31.788766860961914,29.22079086303711,NA,Good condition,PLAZA,9,NA,NA,P5 — Intermediate
188,PLAZA DE ARMAS DE MELIPILLA,Lawn Park,NA,1.22,12216.07890959,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
190,PLAZA RIQUELME,Lawn Park,NA,0.56,5555.28640309,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
192,PLAZA LOS CARDENALES,Lawn Park,NA,1.17,11725.87848113,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
193,PLAZA CENTENARIO,Lawn Park,NA,1.44,14400.90743655,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
194,PLAZA MAYOR,Lawn Park,RENCA,1,10006.79875304,0.07169897109270096,0.027326591312885284,0.7233146461185712,0.27567653236684475,High Woody Cover,19.251033782958984,33.010398864746094,30.016517639160156,NA,Good condition,PLAZA,7,NA,NA,P5 — Intermediate
201,PLAZA FERNANDEZ ALBANO,Lawn Park,LO ESPEJO,4.01,40086.55294516,0.06737405806779861,0.02674742229282856,0.7150604916196218,0.2838781792692534,High Woody Cover,18.9531307220459,31.464935302734375,29.004167556762695,NA,Poor condition,BANDEJON,6,NA,NA,P5 — Intermediate
248,PLAZA NUNOA,Lawn Park,NUNOA,3.41,34093.79569867,0.07338014245033264,0.02976514771580696,0.7107359796485753,0.28829545316701294,High Woody Cover,19.56642723083496,31.990610122680664,30.048194885253906,NA,Good condition,PLAZA,5,NA,NA,P5 — Intermediate
254,PLAZA CENTRA RAÚL SILVA HENRIQUEZ 1,Lawn Park,CERRILLOS,2.56,25619.80924492,0.06596799194812775,0.028455886989831924,0.6978976390867915,0.30104442718129265,High Woody Cover,19.422561645507812,31.305566787719727,28.41233253479004,NA,Poor condition,PLAZA,2,NA,NA,P5 — Intermediate
275,PISCINA MUNICIPAL,Lawn Park,MAIPU,2.18,21764.56165527,0.09221724420785904,0.037836477160453796,0.7085256052487349,0.2907060725016308,High Woody Cover,17.95047378540039,31.599590301513672,28.345043182373047,NA,Good condition,CAMPO DEPORTIVO,5,NA,NA,P5 — Intermediate
281,JARDINES DEL TEMPLO,Lawn Park,MAIPU,3.74,37353.6086934,0.14938563108444214,0.042051881551742554,0.7799288454173058,0.21954906364278556,High Woody Cover,18.282995223999023,31.3392333984375,28.540857315063477,NA,Good condition,PLAZA,10,NA,NA,P5 — Intermediate
290,PLAZA ROTONDA QUILIN,Lawn Park,PENALOLEN,1.51,15138.65958904,0.09570228308439255,0.05126120522618294,0.6507548826958601,0.3485651388734038,High Woody Cover,18.184253692626953,32.02313995361328,29.86283302307129,NA,Good condition,PLAZA,1,NA,NA,P5 — Intermediate
293,PLAZA CICLOVIA LAS PERDICES 3Âº TRAMO LOS PRESIDENTES ANTUPIREN,Lawn Park,PENALOLEN,1.07,10655.06439694,0.089313507080078125,0.030171528458595276,0.7468619018906796,0.2523018730787424,High Woody Cover,17.368722915649414,31.299928665161133,29.679227828979492,NA,Poor condition,PLAZA,9,NA,NA,P5 — Intermediate
348,PLAZA PADRE DEMETRIO,Lawn Park,NA,1.02,10161.12092746,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
349,PLAZA VIVALDI,Lawn Park,NA,0.65,6548.7285963,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
350,PLAZA FRANCIA,Lawn Park,NA,0.96,9581.35422967,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
352,CANCHA ESTADIO MUNICIPAL ROBERTO BRAVO,Lawn Park,NA,2.6,26015.08908673,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
356,PLAZA SAN ALFONSO,Lawn Park,NA,0.53,5259.81098459,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
361,PLAZA INDEPENDENCIA,Lawn Park,NA,0.72,7237.40296348,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
370,Plaza Romeral,Lawn Park,QUILICURA,1.27,12735.83559644,0.06845039874315262,0.026773318648338318,0.7180836062239305,0.2808673369124003,High Woody Cover,17.752498626708984,32.870426177978516,31.25891876220703,NA,Good condition,PLAZA,6,NA,NA,P5 — Intermediate
374,PLAZA TOMAS GONZALEZ,Lawn Park,NA,0.57,5696.89042164,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
375,PLAZA DE ARMAS LAMPA,Lawn Park,NA,0.99,9900.43068462,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
377,PLAZA TOMAS GONZÁLEZ DE BATUCO,Lawn Park,NA,1.22,12223.79464349,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
381,PLAZA DE ARMAS BUIN,Lawn Park,NA,1.94,19362.28538248,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
383,PLAZA DE ARMAS MARIA PINTO,Lawn Park,NA,0.76,7613.51807586,NA,NA,NA,NA,Mixed/Balanced,NA,NA,NA,NA,NA,NA,NA,NA,NA,P5 — Intermediate
388,Plaza Mustafa Karmal Atatuk,Lawn Park,LAS CONDES,1.14,11445.34734146,0.07758680731058121,0.03027469292283058,0.7186525487589486,0.28042119512397445,High Woody Cover,18.9980525970459,31.427227020263672,29.332843780517578,NA,Good condition,PLAZA,6,NA,NA,P5 — Intermediate
391,Plaza Combate de la Concepción,Lawn Park,LAS CONDES,1.1,10960.35139757,0.08196400851011276,0.03252769634127617,0.7152699980893887,0.2838573383951352,High Woody Cover,18.75261878967285,31.527620315551758,29.42597770690918,NA,Good condition,PLAZA,6,NA,NA,P5 — Intermediate
392,Plaza Brasil,Lawn Park,SANTIAGO,1.78,17758.93873453,0.08482719212770462,0.03405352309346199,0.7129490856566468,0.28621044200450296,High Woody Cover,19.953590393066406,31.118242263793945,29.20330047607422,NA,Good condition,PLAZA,5,NA,NA,P5 — Intermediate
393,Plaza de Armas,Lawn Park,SANTIAGO,1.56,15596.95586929,0.08796635270118713,0.035116519778966904,0.7141118804106421,0.2850763184193851,High Woody Cover,20.743528366088867,31.3048152923584,29.059663772583008,NA,Good condition,PLAZA,6,NA,NA,P5 — Intermediate
394,Plaza de La Constitución,Lawn Park,SANTIAGO,1.34,13418.99259223,0.0864637941122055,0.04424797371029854,0.660978714312053,0.3382568284707975,High Woody Cover,20.746063232421875,30.62360191345215,28.93565559387207,NA,Good condition,PLAZA,1,NA,NA,P5 — Intermediate
400,Plaza Camino Catedral,Lawn Park,LAS CONDES,3.44,34418.88164592,0.09814058244228363,0.03471803665161133,0.7381287735319895,0.26111911276014055,High Woody Cover,17.220184326171875,29.826351165771484,27.77970314025879,NA,Good condition,PLAZA,8,NA,NA,P5 — Intermediate
407,Plaza de La Ciudadanía,Lawn Park,SANTIAGO,2.74,27425.37460765,0.07706892490386963,0.03891130909323692,0.6639280629447273,0.3352104639469183,High Woody Cover,20.67831039428711,30.738794326782227,29.00609588623047,NA,Good condition,PLAZA,1,NA,NA,P5 — Intermediate
408,Plaza Ercilla,Lawn Park,SANTIAGO,1.52,15242.40045573,0.08633841574192047,0.0349925197660923,0.7110084047423263,0.28816808187879994,High Woody Cover,20.0732421875,31.567651748657227,29.38932991027832,NA,Good condition,PLAZA,5,NA,NA,P5 — Intermediate
418,Plaza Presidente Anibal Pinto,Lawn Park,INDEPENDENCIA,1.79,17948.6008636,0.10040923953056335,0.040893979370594025,0.7100916111446564,0.2892011913758444,High Woody Cover,20.309120178222656,31.752281188964844,29.568857192993164,NA,Good condition,PLAZA,5,NA,NA,P5 — Intermediate
423,Plaza Roosvelt,Lawn Park,CERRO NAVIA,1.67,16720.90212251,0.06516063213348389,0.027654169127345085,0.7012944250998931,0.29762932010923354,High Woody Cover,19.025604248046875,32.105899810791016,29.818683624267578,NA,Good condition,PLAZA,3,NA,NA,P5 — Intermediate
432,Plaza Avda. José Manuel Guzmán,Lawn Park,PUDAHUEL,1.3,13015.60288131,0.06764379888772964,0.025149347260594368,0.7281893411137317,0.27073415320047395,High Woody Cover,19.040834426879883,31.90886878967285,30.047517776489258,NA,Poor condition,PLAZA,8,NA,NA,P5 — Intermediate
434,Plaza Avda. Caudio Arrau,Lawn Park,PUDAHUEL,1.23,12323.71572862,0.0752803161740303,0.031062103807926178,0.707239803330208,0.2918207215994493,High Woody Cover,19.25206184387207,32.207576751708984,29.27945899963379,NA,Poor condition,PLAZA,4,NA,NA,P5 — Intermediate
437,Plaza Villa Grecia,Lawn Park,PUDAHUEL,1.15,11547.25699819,0.07193644344806671,0.028369048610329628,0.716459249123824,0.2825447894207823,High Woody Cover,18.701555252075195,31.718015670776367,29.365041732788086,NA,Poor condition,PARQUE,6,NA,NA,P5 — Intermediate
448,Plaza en Carlos Peña Otaegui,Lawn Park,NA,1.63,16252.38286027,0.1003664955496788,0.03542483597993851,0.7385790868331,0.260685031055257,High Woody Cover,16.77387237548828,30.46009635925293,27.938156127929688,NA,NA,NA,9,NA,NA,P5 — Intermediate
450,Plaza Santa Elena,Lawn Park,SAN JOAQUIN,1.36,13599.44400094,0.080851711332798,0.03093007765710354,0.7226530078107322,0.2764531916797942,High Woody Cover,19.36870574951172,31.554546356201172,29.59174919128418,NA,Good condition,PLAZA,7,NA,NA,P5 — Intermediate
462,Plaza Los Bomberos,Lawn Park,LA CISTERNA,1.03,10261.03921864,0.06544464826583862,0.026143517345190048,0.7137742131681021,0.2851351335362018,High Woody Cover,19.051898956298828,31.310440063476562,28.403230667114258,NA,Good condition,PLAZA,6,NA,NA,P5 — Intermediate
468,Plaza Dávila,Lawn Park,PAC,1.31,13093.90578012,0.06211753934621811,0.026490401476621628,0.7002477880787943,0.29862491712580835,High Woody Cover,19.504735946655273,31.888090133666992,28.70573616027832,NA,Poor condition,PLAZA,3,NA,NA,P5 — Intermediate
476,Plaza Arturo Prat,Lawn Park,LA CISTERNA,1.22,12236.63912584,0.07986561954021454,0.02999992109835148,0.7262786057926665,0.27281201842088887,High Woody Cover,18.23874282836914,31.4423828125,28.734764099121094,NA,Good condition,PLAZA,8,NA,NA,P5 — Intermediate
482,Plaza Las Torres,Lawn Park,NA,1.07,10688.63815606,0.06536735594272614,0.02583801932632923,0.7159201279235092,0.28298464630576997,High Woody Cover,18.71044921875,31.374961853027344,28.69999885559082,NA,NA,NA,6,NA,NA,P5 — Intermediate
483,Plaza Las Torres,Lawn Park,CERRILLOS,1.19,11860.3078647,0.08153980225324631,0.03275701403617859,0.7127803456256154,0.28634550417297516,High Woody Cover,18.45693016052246,31.03693389892578,28.542362213134766,NA,Good condition,PLAZA,5,NA,NA,P5 — Intermediate
484,Plaza San Matías,Lawn Park,LA PINTANA,1,10041.50754224,0.06733691692352295,0.02817755751311779,0.7042544271698526,0.2946997060762986,High Woody Cover,18.87902069091797,31.005544662475586,28.756786346435547,NA,Poor condition,PLAZA,3,NA,NA,P5 — Intermediate
485,Plaza Pucará,Lawn Park,NUNOA,1.38,13817.47757955,0.09688783437013626,0.03426375985145569,0.7381840574565565,0.2610540470358647,High Woody Cover,18.84018325805664,31.700525283813477,29.236291885375977,NA,Good condition,PLAZA,8,NA,NA,P5 — Intermediate
487,Plaza La Alcaldesa,Lawn Park,PROVIDENCIA,1.29,12850.67215537,0.08006312698125839,0.034908462315797806,0.6957679777462376,0.30336299801753797,High Woody Cover,20.119043350219727,31.515647888183594,29.230499267578125,NA,Good condition,PLAZA,2,NA,NA,P5 — Intermediate
498,Plaza Cívica Huechuraba,Lawn Park,HUECHURABA,1.57,15739.08853295,0.0716577023267746,0.029606124386191368,0.7069356460829876,0.2920778086844298,High Woody Cover,19.242042541503906,32.53868103027344,30.869035720825195,NA,Good condition,PLAZA,4,NA,NA,P5 — Intermediate
499,Plaza Anibal Pinto,Lawn Park,NA,1.42,14190.12490738,0.0807337835431099,0.02643515169620514,0.7526296719828001,0.24643809167331435,High Woody Cover,18.075531005859375,31.21528434753418,28.30699348449707,NA,NA,NA,9,NA,NA,P5 — Intermediate
515,Plaza Río de Janeiro,Lawn Park,PROVIDENCIA,1.08,10814.14219607,0.06831046938896179,0.031889960169792175,0.6810585925651186,0.31794440273171193,High Woody Cover,20.207935333251953,32.10602951049805,29.399999618530273,NA,Good condition,PLAZA,1,NA,NA,P5 — Intermediate
